,City,Ratings_x,Ideal_duration,Best_time_to_visit,City_desc,Type,Place,Ratings_y,Distance,DistanceFromCity,Place_desc
1152,Tirupati,4.5,01-Feb,September-March,"[' Situated in the Chittoor district of Andhra Pradesh, Tirupati is known for Lord Venkateshwara Temple, one of the most visited pilgrimage centres in the country. Tirumala is one of the seven hills in Tirupati, where the main temple is located. The temple is believed to be placed where Lord Venkateshwara took the form of an idol and is hence home to the diety Govinda. Tirupati is one of the oldest cities of India and finds mention in plenty of ancient Vedas and Puranas.', '', ' The non-stop chanting of ‘Om Namo Venkatesaya’, the mad pilgrim rush and the 8-feet tall idol of Lord Venkateshwara – everything about the Sri Venkateshwara Temple is majestic. Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple. Tirupati is home to a unique geological wonder that you shouldn’t miss out on! The Silathoranam is a natural arch formed out of rocks and is located at the Tirumala Hills. ']",Palace,Chandragiri Palace & Fort,3.5,13 km  from city center,13,Chandragiri Palace & Fort is an 11th century monument built by the Yadav Naidu Kings and is also associated with the Vijayanagara Kingdom. The stunning structure is a perfect example of Vijayanagara architecture. Tourists are drawn by its rich history and heritage value. The attraction has fortnightly light and sound shows and the annual celebration of Madras Day.
1153,Tirupati,4.5,01-Feb,September-March,"[' Situated in the Chittoor district of Andhra Pradesh, Tirupati is known for Lord Venkateshwara Temple, one of the most visited pilgrimage centres in the country. Tirumala is one of the seven hills in Tirupati, where the main temple is located. The temple is believed to be placed where Lord Venkateshwara took the form of an idol and is hence home to the diety Govinda. Tirupati is one of the oldest cities of India and finds mention in plenty of ancient Vedas and Puranas.', '', ' The non-stop chanting of ‘Om Namo Venkatesaya’, the mad pilgrim rush and the 8-feet tall idol of Lord Venkateshwara – everything about the Sri Venkateshwara Temple is majestic. Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple. Tirupati is home to a unique geological wonder that you shouldn’t miss out on! The Silathoranam is a natural arch formed out of rocks and is located at the Tirumala Hills. ']",Temple,Sri Bedi Ananjaneyaswami Temple,3.5,10 km  from city center,10,Sri Bedi Ananjaneyaswami Temple is dedicated to Lord Hanuman. A legend states that Lord Hanuman wanted to go searching for a Camel but his mother tied him with bedis and went back to Akash Ganga. Many believe Lord Hanuman can be seen even today standing at that very location.
1154,Tirupati,4.5,01-Feb,September-March,"[' Situated in the Chittoor district of Andhra Pradesh, Tirupati is known for Lord Venkateshwara Temple, one of the most visited pilgrimage centres in the country. Tirumala is one of the seven hills in Tirupati, where the main temple is located. The temple is believed to be placed where Lord Venkateshwara took the form of an idol and is hence home to the diety Govinda. Tirupati is one of the oldest cities of India and finds mention in plenty of ancient Vedas and Puranas.', '', ' The non-stop chanting of ‘Om Namo Venkatesaya’, the mad pilgrim rush and the 8-feet tall idol of Lord Venkateshwara – everything about the Sri Venkateshwara Temple is majestic. Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple. Tirupati is home to a unique geological wonder that you shouldn’t miss out on! The Silathoranam is a natural arch formed out of rocks and is located at the Tirumala Hills. ']",Falls,Chakra Teertham Waterfalls,3.5,11 km  from city center,11,Chakra Teertham Waterfalls is a famous water body considered to have high religious importance. It is believed that Lord Brahma performed penance at this location which was later cleansed by Lord Vishnu with his Sudarshan Chakra. The place where his Chakra fell is known as Chakra Teertham. The water is said to have healing powers and can absolve one of their sins.
1155,Tirupati,4.5,01-Feb,September-March,"[' Situated in the Chittoor district of Andhra Pradesh, Tirupati is known for Lord Venkateshwara Temple, one of the most visited pilgrimage centres in the country. Tirumala is one of the seven hills in Tirupati, where the main temple is located. The temple is believed to be placed where Lord Venkateshwara took the form of an idol and is hence home to the diety Govinda. Tirupati is one of the oldest cities of India and finds mention in plenty of ancient Vedas and Puranas.', '', ' The non-stop chanting of ‘Om Namo Venkatesaya’, the mad pilgrim rush and the 8-feet tall idol of Lord Venkateshwara – everything about the Sri Venkateshwara Temple is majestic. Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple. Tirupati is home to a unique geological wonder that you shouldn’t miss out on! The Silathoranam is a natural arch formed out of rocks and is located at the Tirumala Hills. ']",Park,Sri Venkateswara National Park,3.5,6 km  from city center,6," Sri Venkateswara National Park is a bioreserve that occupies over 350 square kilometres of the area on the Eastern Ghats of India. The park is well known for several waterfalls and a high level of biodiversity. It has fantastic topographical features and natural landscape, hence is a favourite attraction for nature and animal lovers. "
1156,Tirupati,4.5,01-Feb,September-March,"[' Situated in the Chittoor district of Andhra Pradesh, Tirupati is known for Lord Venkateshwara Temple, one of the most visited pilgrimage centres in the country. Tirumala is one of the seven hills in Tirupati, where the main temple is located. The temple is believed to be placed where Lord Venkateshwara took the form of an idol and is hence home to the diety Govinda. Tirupati is one of the oldest cities of India and finds mention in plenty of ancient Vedas and Puranas.', '', ' The non-stop chanting of ‘Om Namo Venkatesaya’, the mad pilgrim rush and the 8-feet tall idol of Lord Venkateshwara – everything about the Sri Venkateshwara Temple is majestic. Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple. Tirupati is home to a unique geological wonder that you shouldn’t miss out on! The Silathoranam is a natural arch formed out of rocks and is located at the Tirumala Hills. ']",Museum,Srivari Museum,3.5,10 km  from city center,10," Sri Vari Museum is a famous attraction to get a glimpse into the religious history of the region. The museum has an impressive collection of artefacts that give insights into the ancient history and architecture of the temple that includes sculptures, photographs, scriptures, temple and pooja utensils, etc. "
1157,Tirupati,4.5,01-Feb,September-March,"[' Situated in the Chittoor district of Andhra Pradesh, Tirupati is known for Lord Venkateshwara Temple, one of the most visited pilgrimage centres in the country. Tirumala is one of the seven hills in Tirupati, where the main temple is located. The temple is believed to be placed where Lord Venkateshwara took the form of an idol and is hence home to the diety Govinda. Tirupati is one of the oldest cities of India and finds mention in plenty of ancient Vedas and Puranas.', '', ' The non-stop chanting of ‘Om Namo Venkatesaya’, the mad pilgrim rush and the 8-feet tall idol of Lord Venkateshwara – everything about the Sri Venkateshwara Temple is majestic. Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple. Tirupati is home to a unique geological wonder that you shouldn’t miss out on! The Silathoranam is a natural arch formed out of rocks and is located at the Tirumala Hills. ']",Temple,Sri Veda Nayaranaswami Temple,3.5,49 km  from city center,49," Sri Veda Nayaranaswami Temple is dedicated to the supreme God, Lord Vishnu. It is one of the few temples in the country that depict the incarnations of Lord Vishnu whose prime form, Matsya or the fish is also depicted. This is the place where Vishnu defeated demon Somaka and took the form of a fish to retrieve the Vedas thrown in the water by the demon. "
1158,Tirupati,4.5,01-Feb,September-March,"[' Situated in the Chittoor district of Andhra Pradesh, Tirupati is known for Lord Venkateshwara Temple, one of the most visited pilgrimage centres in the country. Tirumala is one of the seven hills in Tirupati, where the main temple is located. The temple is believed to be placed where Lord Venkateshwara took the form of an idol and is hence home to the diety Govinda. Tirupati is one of the oldest cities of India and finds mention in plenty of ancient Vedas and Puranas.', '', ' The non-stop chanting of ‘Om Namo Venkatesaya’, the mad pilgrim rush and the 8-feet tall idol of Lord Venkateshwara – everything about the Sri Venkateshwara Temple is majestic. Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple. Tirupati is home to a unique geological wonder that you shouldn’t miss out on! The Silathoranam is a natural arch formed out of rocks and is located at the Tirumala Hills. ']",Temple,Sri Kalyana Venkateswaraswami Temple,3.5,1 km  from city center,1," Sri Kalyana Venkateswaraswami Temple is an ancient Vaishnavite temple, also considered an archaeologically important monument in India. The presiding deity is Lord Venkateswara, who is considered to be highly powerful and can absolve one of their sins, doshas and get rid of any obstacles they face in their lives. "
1159,Tirupati,4.5,01-Feb,September-March,"[' Situated in the Chittoor district of Andhra Pradesh, Tirupati is known for Lord Venkateshwara Temple, one of the most visited pilgrimage centres in the country. Tirumala is one of the seven hills in Tirupati, where the main temple is located. The temple is believed to be placed where Lord Venkateshwara took the form of an idol and is hence home to the diety Govinda. Tirupati is one of the oldest cities of India and finds mention in plenty of ancient Vedas and Puranas.', '', ' The non-stop chanting of ‘Om Namo Venkatesaya’, the mad pilgrim rush and the 8-feet tall idol of Lord Venkateshwara – everything about the Sri Venkateshwara Temple is majestic. Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple. Tirupati is home to a unique geological wonder that you shouldn’t miss out on! The Silathoranam is a natural arch formed out of rocks and is located at the Tirumala Hills. ']",Temple,Sri Prasanna Venkateswaraswami Temple,3.5,12 km  from city center,12," Sri Prasanna Venkateswaraswami Temple is an ancient shrine dedicated to Lord Venkateswara. The Dravidian temple architecture, the magnificent idol of the presiding deity and the divine vibe attract visitors daily. It is a believed that offering prayers to the deity here relieves one of doshas or sins and removes obstacles one faces while achieving their goals. "
1160,Tirupati,4.5,01-Feb,September-March,"[' Situated in the Chittoor district of Andhra Pradesh, Tirupati is known for Lord Venkateshwara Temple, one of the most visited pilgrimage centres in the country. Tirumala is one of the seven hills in Tirupati, where the main temple is located. The temple is believed to be placed where Lord Venkateshwara took the form of an idol and is hence home to the diety Govinda. Tirupati is one of the oldest cities of India and finds mention in plenty of ancient Vedas and Puranas.', '', ' The non-stop chanting of ‘Om Namo Venkatesaya’, the mad pilgrim rush and the 8-feet tall idol of Lord Venkateshwara – everything about the Sri Venkateshwara Temple is majestic. Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple. Tirupati is home to a unique geological wonder that you shouldn’t miss out on! The Silathoranam is a natural arch formed out of rocks and is located at the Tirumala Hills. ']",Festival,Brahmotsavam Festival in Tirupati,3.5,39 out of 40  places to visit in Tirupati,5," The Tirumala Venkateswara temple, along with being the richest temple, is also the most visited place of worship in the world. Built in the 8th century, this temple witnesses about 50,000-100,000 pilgrimage visits daily. During the Brahmostav Festival in September, the temple is visited by about a million devotees in the span of a week. The festival takes place over a span of nine days and is also termed Brahma's Utsavam or Lord Brahma's festival. In 2022, it will be held from 26th September to 5th October. "
1161,Tirupati,4.5,01-Feb,September-March,"[' Situated in the Chittoor district of Andhra Pradesh, Tirupati is known for Lord Venkateshwara Temple, one of the most visited pilgrimage centres in the country. Tirumala is one of the seven hills in Tirupati, where the main temple is located. The temple is believed to be placed where Lord Venkateshwara took the form of an idol and is hence home to the diety Govinda. Tirupati is one of the oldest cities of India and finds mention in plenty of ancient Vedas and Puranas.', '', ' The non-stop chanting of ‘Om Namo Venkatesaya’, the mad pilgrim rush and the 8-feet tall idol of Lord Venkateshwara – everything about the Sri Venkateshwara Temple is majestic. Spread over an area of 26 kilometres and visited by nearly 50,000 pilgrims every day, the temple is also commonly referred to as the Temple of Seven Hills.There are other temples in Tirupati too that you can visit, including the Sri Kalahasti temple, Sri Govindarajaswami Temple, the Kondandarama Temple, the Parashurameshwara Temple, and the ISKCON temple. Tirupati is home to a unique geological wonder that you shouldn’t miss out on! The Silathoranam is a natural arch formed out of rocks and is located at the Tirumala Hills. ']",Temple,Kodandarama Swamy Temple,3.5,1 km  from city center,1," The Sri Kodandarama Swamy Temple or Kodandarama Temple is a temple in the heart of Tirupati, dedicated to Lord Rama. The Varaha Purana suggests that Lord Rama, Sita Devi and Lakshmana stayed here when returning to Ayodhya from Lanka. Built by the Cholas in tenth century CE, this temple commemorates their stay here. While Ugadi and Ram Navami are celebrated on a grander scale, Brahmotsav is also celebrated here every year. There is a sub-shrine dedicated to Anjaneya, the mount of Lord Rama. "
1162,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Temple,Mahakaleshwar Temple,4.3,2 km  from city center,2,Mahakaleshwar Temple is another temple in the state of Madhya Pradesh which is dedicated to the largely revered God - Lord Shiva. It is one of the 12 Jyotirlingas in India and is designed just as intricately as the other 11 are.
1163,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Temple,Kal Bhairava Temple,3.5,5 km  from city center,5," Bhairav is a fierce manifestation of Lord Shiva, and Kal Bhairava is the most important among the eight Bhairavas. If ancient scriptures are to be believed, Kal Bhairav temple is said to be related with the Tantra cult, a secret religious sect who thrived upon black magic. "
1164,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Ghat,Ram Mandir Ghat,3.5,2 km  from city center,2,Ram Mandir Ghat is of immense religious significance to Hindus because it is one of the four locations where the Kumbh Mela takes place every 12 years.
1165,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Temple,Harsiddhi Temple,3.2,2 km  from city center,2,The Harsiddhi Temple boasts of an idol of Annapurna painted in dark red colour between the idols of Mahasaraswati and Mahalaxmi.
1166,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Palace,Kaliadeh Palace,3.2,8 km  from city center,8," Situated on an island based in the Shipra River, this Palace holds immense religious significance. It was constructed in 1458 AD. The Palace is flanked on both sides by the waters of the rivers and the technical aptitude of the predecessors can be seen in the man-made tanks and channels. "
1167,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Temple,ISKCON Ujjain Temple,3.5,2 km  from city center,2," The beauty of the majestic white marble building of ISKCON in Ujjain is truly a sight for sore eyes. The impeccably sculpted marble idols of Radha Madhana Mohan, Sri Krishna and Balram and Sri Gauri Nitai dressed in vibrantly coloured dresses and beautiful jewellery will definitely lift your spirits. Be sure to try some mouth-watering dishes at Govindas, right next to ISKCON. "
1168,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Cave,Bhartrihari Caves,3.2,3 km  from city center,3," Legend has it that this is the very place where Bhartrihari, the step brother of Vikramaditya and a very renowned poet used to live and meditate after relinquishing all the luxuries of life. "
1169,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Temple,Chaubis Khamba Temple,3.2,26 km  from city center,26,Chaubis Khamba Temple is a captivating historical wonder dated back to the 9th or 10th century. The entrance showcases the images of guardian goddesses of the Temple - Mahalaya and Mahamaya with their names inscribed on the footsteps of the temple.
1170,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Temple,Chintaman Ganesh Temple,3.2,6 km  from city center,6,Chintaman or Bade Ganeshji Ka Mandir is located close to the tank of the Mahakaleshwar Temple and right in front of you stands a gigantic sculpture of one of the most worshipped Gods in India - Lord Ganesha.
1171,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Temple,Mangalnath Temple,3.5,5 km  from city center,5," Blessed upon Goddess Earth by Lord Shiva himself, the Mangalnath Temple in Ujjain holds boundless religious significance. Considered as the birth place of planet Mars, this mystical temple is visited by hundreds of devotees daily to get rid of dark energies and stubborn life problems. You can also seek the blessings of Mahadeva here, the guardian deity of the city. "
1172,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Park,Vikram University and Park,3.1,3 km  from city center,3," A noteworthy institute of Ujjain is the Vikram University, a popular centre of learning in the city. The University, located on Dewas Road, was established in the year 1957. "
1173,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Temple,Gadkalika Temple,3.5,4 km  from city center,4," The Gadkalika Temple in Ujjain holds tremendous religious significance, especially among students. Staring into the glory of the immaculately sculpted idol of Goddess Kalika is an absolute divine experience, just like attending the soul cleansing morning and evening aarti. "
1174,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Museum,Vikram Kirti Mandir Museum,3.5,2 km  from city center,2," Built in commemoration of the beloved king Vikramaditya, the Vikram Kirti Mandir Museum does a great deal in glorifying and exalting the Maurya age. Built in 1965, this museum houses everything- right from ancient manuscripts and coins to copper plates and fossils discovered in the Narmada Valley. You can pay your respects at the Vikram Kirti Mandir where the museum is situated. "
1175,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Park,WWF Water Park and Resort,3.5,15 km  from city center,15," Situated on the Indore Ujjain Road Panthpiplai in Ujjain, WWF Water Park and Resort is one of the finest water parks in the city with umpteen water and regular rides, separate pools for kids and adults, fun activities and games. The resort offers several deals for night stays and accommodation for an extended day of fun and amusement. "
1176,Ujjain,4.4,01-Feb,September-March,"[' Ujjain, considered to be one of the holiest cities of India, is an ancient city situated on the eastern bank of the Shipra River in the Malwa region of Madhya Pradesh. Ujjain is one of the four sites for the Kumbh Mela, the largest peace-time gathering on the planet that attracts 100 million people to the festival.', '', ' This makes Ujjain an important place of Hindu Pilgrimage. To add to that, it is also home to the Mahakaleshwar Jyotirlinga, one of the twelve Jyotirlinga shrines to the god Shiva. Ujjain is one of the most glorious cities of ancient India as it was also known to be the educational hub of various Indian scholars. The immense wealth of Ujjain in terms of religion, architecture, and educational value makes this is a top attraction amongst not only Indian travellers but also amongst foreign tourists as well. Ujjain is located at a distance of 52 km from Indore, which is also the nearest major airport.']",Park,Meghdoot Resort Water Park and Club,3.5,7 km  from city center,7," Meghdoot Resort Water Park and Club is known to host some of the best pool side parties, weddings and private functions. The water park is flocked by guests all through the season for a fun day out. Besides the umpteen rides, slides and activities, the water park has different pools for kids and adults. "
